symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,industry_1,industry_2,sector_1,sector_2
BF.B-SRE,BF.B,SRE,59.812093020315835,0.1866016422424297,6.4000000000000004,Distillers & Vintners,Multi-Utilities & Unregulated Power,Consumer Staples,Utilities
SWK-VMC,SWK,VMC,59.80508712765719,0.17151936538597717,6.5599999999999996,Household Appliances,Construction Materials,Consumer Discretionary,Materials
CINF-EXPD,CINF,EXPD,59.80493937511348,0.20637315984188509,5.6399999999999997,Property & Casualty Insurance,Air Freight & Logistics,Financials,Industrials
AIZ-AME,AIZ,AME,59.79511181456953,0.18280588507089252,6.0800000000000001,Multi-line Insurance,Electrical Components and Equipment,Financials,Industrials
HAS-SNA,HAS,SNA,59.79326525615849,0.26424936221395934,6.4000000000000004,Leisure Products,Household Appliances,Consumer Discretionary,Consumer Discretionary
JWN-R,JWN,R,59.77232233111114,0.24073917863243743,6.5199999999999996,Department Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
DLTR-EFX,DLTR,EFX,59.77229725670156,0.30003625803925166,6.7199999999999998,General Merchandise Stores,Diversified Financial Services,Consumer Discretionary,Financials
DOW-EFX,DOW,EFX,59.770255746911374,0.25517946888272924,6.8399999999999999,Diversified Chemicals,Diversified Financial Services,Materials,Financials
CINF-SCG,CINF,SCG,59.76368437147959,0.25913802325818186,6.2800000000000002,Property & Casualty Insurance,Multi-Utilities & Unregulated Power,Financials,Utilities
SIAL-SYK,SIAL,SYK,59.76306574032797,0.29886653259265084,6.6399999999999997,Diversified Chemicals,Health Care Equipment & Services,Materials,Health Care
JWN-VAR,JWN,VAR,59.76210678858489,0.23744058971745119,6.1200000000000001,Department Stores,Health Care Equipment & Services,Consumer Discretionary,Health Care
AZO-GWW,AZO,GWW,59.75842874084806,0.27644111679854061,6.8399999999999999,Specialty Stores,Industrial Materials,Consumer Discretionary,Industrials
BF.B-BLL,BF.B,BLL,59.7530133909477,0.21569346346479459,7.04,Distillers & Vintners,Metal & Glass Containers,Consumer Staples,Materials
PCP-SJM,PCP,SJM,59.747955557771455,0.26688329615676754,6.3600000000000003,Industrial Conglomerates,Packaged Foods & Meats,Industrials,Consumer Staples
AIZ-DIS,AIZ,DIS,59.74563979898032,0.19492244381101481,5.5599999999999996,Multi-line Insurance,Broadcasting & Cable TV,Financials,Consumer Discretionary
HRS-MCO,HRS,MCO,59.74173187578579,0.29218855907062852,6.2800000000000002,Telecommunications Equipment,Diversified Financial Services,Information Technology,Financials
VAR-XYL,VAR,XYL,59.730997668243866,0.21570564196019174,6.4000000000000004,Health Care Equipment & Services,Industrial Conglomerates,Health Care,Industrials
CINF-UNH,CINF,UNH,59.72955829517594,0.17508746212097293,5.96,Property & Casualty Insurance,Managed Health Care,Financials,Health Care
ALLE-MNST,ALLE,MNST,59.72931074752229,0.20379378070399867,6.5199999999999996,Building Products,Soft Drinks,Industrials,Consumer Staples
FRX-REGN,FRX,REGN,59.72048672221035,0.19635114014253316,6.2400000000000002,Pharmaceuticals,Biotechnology,Health Care,Health Care
GPC-ROP,GPC,ROP,59.720051895714256,0.23744191229834502,7.1200000000000001,Specialty Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
CMG-PNC,CMG,PNC,59.71857453073689,0.1787966351695216,5.2400000000000002,Restaurants,Banks,Consumer Discretionary,Financials
HRS-TSCO,HRS,TSCO,59.71840025403647,0.21352668366812241,6.7599999999999998,Telecommunications Equipment,Specialty Retail,Information Technology,Consumer Discretionary
COL-NWL,COL,NWL,59.7156300224936,0.25253221632988176,6.1600000000000001,Industrial Conglomerates,Housewares & Specialties,Industrials,Consumer Discretionary
AME-ROK,AME,ROK,59.71468967722611,0.13521044815793057,6.2800000000000002,Electrical Components and Equipment,Industrial Conglomerates,Industrials,Industrials
SYY-VMC,SYY,VMC,59.697665719997275,0.16456719210191367,6.4400000000000004,Food Distributors,Construction Materials,Consumer Staples,Materials
FTR-WPX,FTR,WPX,59.68634581480132,0.16511854248446178,5.6799999999999997,Integrated Telecommunications Services,Integrated Oil & Gas,Telecommunications Services,Energy
GWW-MTB,GWW,MTB,59.67805784663403,0.22996384124175559,6.2000000000000002,Industrial Materials,Banks,Industrials,Financials
BWA-RL,BWA,RL,59.675190933416246,0.16409800480213474,5.5999999999999996,Auto Parts & Equipment,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Discretionary
LUV-TMK,LUV,TMK,59.667951473254476,0.21111638505446809,5.96,Airlines,Life & Health Insurance,Industrials,Financials
CF-TMK,CF,TMK,59.6652963572582,0.21342586480678949,6.2800000000000002,Fertilizers & Agricultural Chemicals,Life & Health Insurance,Materials,Financials
CMS-MAC,CMS,MAC,59.657943377348694,0.21348825956294945,6.04,Multi-Utilities & Unregulated Power,Retail REITs,Utilities,Financials
CAH-HRS,CAH,HRS,59.6567446231481,0.17000871980637922,6.04,Health Care Distributors & Services,Telecommunications Equipment,Health Care,Information Technology
CTAS-TE,CTAS,TE,59.650040553315286,0.24056154838978763,5.7599999999999998,Diversified Commercial Services,Multi-Utilities & Unregulated Power,Industrials,Utilities
ISRG-L,ISRG,L,59.647112444847785,0.20125735294393857,5.5199999999999996,Health Care Equipment & Services,Multi-Sector Holdings,Health Care,Financials
BF.B-MJN,BF.B,MJN,59.64214167844109,0.19933766336412212,6.96,Distillers & Vintners,Packaged Foods & Meats,Consumer Staples,Consumer Staples
HBAN-RF,HBAN,RF,59.63616908399717,0.16081364670951998,5.7199999999999998,Banks,Diversified Financial Services,Financials,Financials
COL-DRI,COL,DRI,59.63538538160245,0.20191912577248661,6.04,Industrial Conglomerates,Restaurants,Industrials,Consumer Discretionary
AMP-BAC,AMP,BAC,59.63454936286803,0.24507183343688463,5.5599999999999996,Diversified Financial Services,Banks,Financials,Financials
SNA-SWK,SNA,SWK,59.63032795947271,0.19863558118163546,5.9199999999999999,Household Appliances,Household Appliances,Consumer Discretionary,Consumer Discretionary
ARG-COL,ARG,COL,59.6229120235669,0.31389791242698828,7.2000000000000002,Industrial Gases,Industrial Conglomerates,Materials,Industrials
ARG-DRI,ARG,DRI,59.6189972006742,0.27714039834240622,6.2000000000000002,Industrial Gases,Restaurants,Materials,Consumer Discretionary
AIZ-MON,AIZ,MON,59.61817443002587,0.12660959829437671,5.9199999999999999,Multi-line Insurance,Fertilizers & Agricultural Chemicals,Financials,Materials
DNB-JEC,DNB,JEC,59.61694781094832,0.26341578589245507,6.0800000000000001,Data Processing Services,Industrial Conglomerates,Industrials,Industrials
DIS-SNA,DIS,SNA,59.60427695868067,0.17343922565558195,6.3600000000000003,Broadcasting & Cable TV,Household Appliances,Consumer Discretionary,Consumer Discretionary
ABC-ALLE,ABC,ALLE,59.60203035068978,0.20877381662699215,6.0800000000000001,Health Care Distribution & Services,Building Products,Health Care,Industrials
BLL-NU,BLL,NU,59.593847536033174,0.24556849479676354,5.96,Metal & Glass Containers,Multi-Utilities & Unregulated Power,Materials,Utilities
R-TXN,R,TXN,59.59281296773136,0.19008537550243129,5.5599999999999996,Industrial Conglomerates,Semiconductors,Industrials,Information Technology
BRCM-GPC,BRCM,GPC,59.59189862454957,0.18255281111613769,5.2000000000000002,Semiconductors,Specialty Stores,Information Technology,Consumer Discretionary
NLSN-SRCL,NLSN,SRCL,59.57871381854862,0.26516153774436946,5.9199999999999999,Research & Consulting Services,Industrial Conglomerates,Industrials,Industrials
GPC-PNC,GPC,PNC,59.565294986535065,0.15729844274815144,5.7599999999999998,Specialty Stores,Banks,Consumer Discretionary,Financials
EBAY-VAR,EBAY,VAR,59.56365426221477,0.21490581248866558,6.3200000000000003,Internet Software & Services,Health Care Equipment & Services,Information Technology,Health Care
ARG-MYL,ARG,MYL,59.56316461032745,0.14535385948724064,5.9199999999999999,Industrial Gases,Pharmaceuticals,Materials,Health Care
BBT-WIN,BBT,WIN,59.56017086750337,0.26901105781625534,5.5599999999999996,Banks,Integrated Telecommunications Services,Financials,Telecommunications Services
SRCL-VFC,SRCL,VFC,59.55765532589822,0.22990388876059792,6.1200000000000001,Industrial Conglomerates,"Apparel, Accessories & Luxury Goods",Industrials,Consumer Discretionary
ALLE-LRCX,ALLE,LRCX,59.538892148228406,0.20222872902982267,5.3600000000000003,Building Products,Semiconductor Equipment,Industrials,Information Technology
RHI-VMC,RHI,VMC,59.532277451981074,0.17741373420653081,7.0,Industrial Conglomerates,Construction Materials,Industrials,Materials
SNA-TSO,SNA,TSO,59.53161518588123,0.30396786286430644,5.8799999999999999,Household Appliances,Oil & Gas Refining & Marketing & Transportation,Consumer Discretionary,Energy
CAG-SPG,CAG,SPG,59.525157723794756,0.19101967402104378,5.7999999999999998,Packaged Foods & Meats,REITs,Consumer Staples,Financials
MAC-SWY,MAC,SWY,59.52492759692115,0.23616413729806912,6.0,Retail REITs,Food Retail,Financials,Consumer Staples
ARG-RSG,ARG,RSG,59.523763788066276,0.14901562235969826,6.0,Industrial Gases,Industrial Conglomerates,Materials,Industrials
HUM-WAT,HUM,WAT,59.521889132131534,0.14609766496522109,5.7999999999999998,Managed Health Care,Health Care Distributors & Services,Health Care,Health Care
MDLZ-SIAL,MDLZ,SIAL,59.51472581580135,0.24706688438170399,6.1200000000000001,Packaged Foods & Meats,Diversified Chemicals,Consumer Staples,Materials
AIZ-NE,AIZ,NE,59.50903508067295,0.22308338718599063,5.3200000000000003,Multi-line Insurance,Oil & Gas Drilling,Financials,Energy
HAS-LEG,HAS,LEG,59.50771749912589,0.18950814440434929,6.5599999999999996,Leisure Products,Industrial Conglomerates,Consumer Discretionary,Industrials
RAI-ROP,RAI,ROP,59.50320431769913,0.29195144656909039,6.1200000000000001,Tobacco,Industrial Conglomerates,Consumer Staples,Industrials
ATI-FOSL,ATI,FOSL,59.50004480974336,0.23823168641643341,5.2400000000000002,Diversified Metals & Mining,"Apparel, Accessories & Luxury Goods",Materials,Consumer Discretionary
DE-SRCL,DE,SRCL,59.49520850249119,0.23489810657417665,7.0,Construction & Farm Machinery & Heavy Trucks,Industrial Conglomerates,Industrials,Industrials
DOW-ROP,DOW,ROP,59.49282476810485,0.25010273427938656,6.4400000000000004,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
NSC-SRCL,NSC,SRCL,59.49006264954299,0.32421343808891484,6.1600000000000001,Railroads,Industrial Conglomerates,Industrials,Industrials
CSC-ROP,CSC,ROP,59.484397083779655,0.28299762120883909,6.3200000000000003,IT Consulting & Services,Industrial Conglomerates,Information Technology,Industrials
DOV-PNC,DOV,PNC,59.483663521582834,0.26699108497401836,5.5199999999999996,Industrial Machinery,Banks,Industrials,Financials
DRI-WAT,DRI,WAT,59.48309611807504,0.20216669014210853,5.8399999999999999,Restaurants,Health Care Distributors & Services,Consumer Discretionary,Health Care
HRL-MO,HRL,MO,59.481572404805185,0.22495207748084703,6.3200000000000003,Packaged Foods & Meats,Tobacco,Consumer Staples,Consumer Staples
LOW-SHW,LOW,SHW,59.47508131061624,0.24384528825267085,6.3200000000000003,Home Improvement Retail,Specialty Chemicals,Consumer Discretionary,Materials
AME-DNB,AME,DNB,59.46628055164795,0.26486072541033318,6.4400000000000004,Electrical Components and Equipment,Data Processing Services,Industrials,Industrials
DHR-PLL,DHR,PLL,59.46382600101405,0.26897247978743982,6.3200000000000003,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
GWW-VAR,GWW,VAR,59.462741859959934,0.30006415249513041,6.3600000000000003,Industrial Materials,Health Care Equipment & Services,Industrials,Health Care
AAPL-VMC,AAPL,VMC,59.45925633825348,0.14704586633191352,6.2800000000000002,Computer Hardware,Construction Materials,Information Technology,Materials
MCO-R,MCO,R,59.45696893156979,0.31060474546636035,6.3600000000000003,Diversified Financial Services,Industrial Conglomerates,Financials,Industrials
R-SIAL,R,SIAL,59.45262888701468,0.20162402348287478,6.3600000000000003,Industrial Conglomerates,Diversified Chemicals,Industrials,Materials
AZO-SRE,AZO,SRE,59.44917224237085,0.24995370199654629,6.1600000000000001,Specialty Stores,Multi-Utilities & Unregulated Power,Consumer Discretionary,Utilities
EFX-IVZ,EFX,IVZ,59.443036826142645,0.20772130773482725,6.2400000000000002,Diversified Financial Services,Diversified Financial Services,Financials,Financials
GPS-SHW,GPS,SHW,59.437531356571775,0.13317827463492121,6.3200000000000003,Apparel Retail,Specialty Chemicals,Consumer Discretionary,Materials
ALLE-PWR,ALLE,PWR,59.43377445710399,0.18315349256595126,5.6399999999999997,Building Products,Industrial Conglomerates,Industrials,Industrials
SRCL-UPS,SRCL,UPS,59.43292561023826,0.25955343547269921,6.6399999999999997,Industrial Conglomerates,Air Freight & Logistics,Industrials,Industrials
FAST-PRGO,FAST,PRGO,59.41696927161345,0.16012924383902147,5.6399999999999997,Building Products,Pharmaceuticals,Industrials,Health Care
EFX-NKE,EFX,NKE,59.41557169717989,0.27256047390976551,5.96,Diversified Financial Services,"Apparel, Accessories & Luxury Goods",Financials,Consumer Discretionary
LLL-MKC,LLL,MKC,59.40975542930304,0.22116204772759013,6.2000000000000002,Industrial Conglomerates,Packaged Foods & Meats,Industrials,Consumer Staples
COL-CTAS,COL,CTAS,59.40549181290654,0.25669227033254249,6.8799999999999999,Industrial Conglomerates,Diversified Commercial Services,Industrials,Industrials
MCHP-ROP,MCHP,ROP,59.40233663580518,0.22606704924321616,5.7999999999999998,Semiconductors,Industrial Conglomerates,Information Technology,Industrials
CAT-REGN,CAT,REGN,59.40005941315672,0.14530942519383505,6.1200000000000001,Construction & Farm Machinery & Heavy Trucks,Biotechnology,Industrials,Health Care
AON-BWA,AON,BWA,59.39848419811266,0.19404313158241762,5.7199999999999998,Insurance Brokers,Auto Parts & Equipment,Financials,Consumer Discretionary
MMM-SIAL,MMM,SIAL,59.3898283650502,0.29972893743135282,6.2800000000000002,Industrial Conglomerates,Diversified Chemicals,Industrials,Materials
IFF-TMK,IFF,TMK,59.3880327900215,0.2700040732517362,5.96,Specialty Chemicals,Life & Health Insurance,Materials,Financials
PRGO-WIN,PRGO,WIN,59.387835587082385,0.29191175726899338,5.8399999999999999,Pharmaceuticals,Integrated Telecommunications Services,Health Care,Telecommunications Services
KMB-SRCL,KMB,SRCL,59.3829929029157,0.28077893576528984,6.4800000000000004,Household Products,Industrial Conglomerates,Consumer Staples,Industrials
CHRW-TMK,CHRW,TMK,59.37263306544259,0.25033839187265655,6.5199999999999996,Air Freight & Logistics,Life & Health Insurance,Industrials,Financials
CME-HRS,CME,HRS,59.37215224060633,0.21241749050300904,5.8399999999999999,Diversified Financial Services,Telecommunications Equipment,Financials,Information Technology
BRCM-EFX,BRCM,EFX,59.371674255775844,0.22649523362598858,5.5999999999999996,Semiconductors,Diversified Financial Services,Information Technology,Financials
LSI-UTX,LSI,UTX,59.3615438066125,0.30657108055296745,6.2800000000000002,Semiconductors,Industrial Conglomerates,Information Technology,Industrials
COL-PNC,COL,PNC,59.3593482278088,0.19457950930953286,6.04,Industrial Conglomerates,Banks,Industrials,Financials
MWV-R,MWV,R,59.35764184298195,0.28603601847373877,6.04,Paper Packaging,Industrial Conglomerates,Materials,Industrials
GWW-HUM,GWW,HUM,59.35625112567031,0.28189204109475813,5.7199999999999998,Industrial Materials,Managed Health Care,Industrials,Health Care
FAST-VMC,FAST,VMC,59.35568742339004,0.12331464707074322,6.1600000000000001,Building Products,Construction Materials,Industrials,Materials
ALLE-TROW,ALLE,TROW,59.35298189417833,0.20071704333801779,5.5599999999999996,Building Products,Diversified Financial Services,Industrials,Financials
SHW-TAP,SHW,TAP,59.35182971191472,0.22248672821780183,7.0800000000000001,Specialty Chemicals,Brewers,Materials,Consumer Staples
LEG-PWR,LEG,PWR,59.34942071452811,0.26339648263450627,5.4800000000000004,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
SNA-TEG,SNA,TEG,59.349358046701255,0.24781285479218884,6.04,Household Appliances,Gas Utilities,Consumer Discretionary,Utilities
AZO-L,AZO,L,59.34892673659386,0.17238801520046668,5.8799999999999999,Specialty Stores,Multi-Sector Holdings,Consumer Discretionary,Financials
JWN-XRAY,JWN,XRAY,59.341798811236536,0.26369013911900069,6.2800000000000002,Department Stores,Health Care Supplies,Consumer Discretionary,Health Care
PNR-RL,PNR,RL,59.33960031814704,0.16188428636951874,5.6799999999999997,Industrial Conglomerates,"Apparel, Accessories & Luxury Goods",Industrials,Consumer Discretionary
SCG-TMK,SCG,TMK,59.33638097388969,0.27025481238753912,6.4400000000000004,Multi-Utilities & Unregulated Power,Life & Health Insurance,Utilities,Financials
LH-NTRS,LH,NTRS,59.332568172723796,0.20736525321604155,5.7199999999999998,Health Care Facilities,Diversified Financial Services,Health Care,Financials
ITW-SHW,ITW,SHW,59.33057806506804,0.27454788859478851,6.5999999999999996,Industrial Machinery,Specialty Chemicals,Industrials,Materials
CMG-SIAL,CMG,SIAL,59.32847098007552,0.24562618759382673,6.0,Restaurants,Diversified Chemicals,Consumer Discretionary,Materials
NWSA-RHI,NWSA,RHI,59.32811157437967,0.20436562827704779,6.4000000000000004,Publishing,Industrial Conglomerates,Consumer Discretionary,Industrials
AME-VIAB,AME,VIAB,59.32624950736349,0.21029780721970934,6.2000000000000002,Electrical Components and Equipment,Broadcasting & Cable TV,Industrials,Consumer Discretionary
IGT-STJ,IGT,STJ,59.32461268677909,0.21033471625583061,5.5199999999999996,Leisure Products,Health Care Equipment & Services,Consumer Discretionary,Health Care
KIM-TEG,KIM,TEG,59.32265338341212,0.26247511370886373,6.1600000000000001,REITs,Gas Utilities,Financials,Utilities
CINF-HSY,CINF,HSY,59.32017187241895,0.14174827945889992,6.4800000000000004,Property & Casualty Insurance,Packaged Foods & Meats,Financials,Consumer Staples
DIS-SHW,DIS,SHW,59.31502097953551,0.25638325637412018,6.4000000000000004,Broadcasting & Cable TV,Specialty Chemicals,Consumer Discretionary,Materials
COL-FAST,COL,FAST,59.3148658373062,0.16319229093654844,5.4400000000000004,Industrial Conglomerates,Building Products,Industrials,Industrials
FIS-PH,FIS,PH,59.31071249400526,0.18890820951036008,5.5199999999999996,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
NBR-VMC,NBR,VMC,59.306968168953226,0.21403306576838671,5.7999999999999998,Oil & Gas Drilling,Construction Materials,Energy,Materials
AIZ-DVN,AIZ,DVN,59.3051478051997,0.24463842211614342,5.5999999999999996,Multi-line Insurance,Oil & Gas Exploration & Production,Financials,Energy
CAG-SCG,CAG,SCG,59.30063939114906,0.16860250747615446,5.4400000000000004,Packaged Foods & Meats,Multi-Utilities & Unregulated Power,Consumer Staples,Utilities
ETN-R,ETN,R,59.300206337206255,0.21089357690767954,6.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
F-SHW,F,SHW,59.29645125605205,0.18768137154138567,6.4800000000000004,Automobile Manufacturers,Specialty Chemicals,Consumer Discretionary,Materials
HAR-PH,HAR,PH,59.284732084199334,0.25285663311731871,6.0800000000000001,Consumer Electronics,Industrial Conglomerates,Consumer Discretionary,Industrials
PRGO-TIF,PRGO,TIF,59.283499159393166,0.24671123568907632,6.04,Pharmaceuticals,"Apparel, Accessories & Luxury Goods",Health Care,Consumer Discretionary
FIS-SRCL,FIS,SRCL,59.27018642988534,0.30326903134707112,5.9199999999999999,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
VMC-WYN,VMC,WYN,59.269830278245024,0.1702274512375542,6.04,Construction Materials,"Hotels, Resorts & Cruise Lines",Materials,Consumer Discretionary
BLK-DRI,BLK,DRI,59.26133346622174,0.25660929428321827,5.7999999999999998,Diversified Financial Services,Restaurants,Financials,Consumer Discretionary
FRX-PDCO,FRX,PDCO,59.25059718999873,0.26643716985581584,5.8799999999999999,Pharmaceuticals,Health Care Supplies,Health Care,Health Care
BXP-ETR,BXP,ETR,59.23933642536674,0.26453327748257555,6.0800000000000001,REITs,Electric Utilities,Financials,Utilities
FLS-PNR,FLS,PNR,59.2356986200548,0.24313694059959903,5.5599999999999996,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
CTAS-SNA,CTAS,SNA,59.235503061635434,0.22049115761697369,6.96,Diversified Commercial Services,Household Appliances,Industrials,Consumer Discretionary
PPG-VAR,PPG,VAR,59.223018097436764,0.25482738787425813,7.4400000000000004,Diversified Chemicals,Health Care Equipment & Services,Materials,Health Care
COL-MKC,COL,MKC,59.219431477088946,0.20814072896954394,6.4000000000000004,Industrial Conglomerates,Packaged Foods & Meats,Industrials,Consumer Staples
BLL-ZMH,BLL,ZMH,59.214926471687974,0.16958872862517665,6.1600000000000001,Metal & Glass Containers,Health Care Equipment & Services,Materials,Health Care
HRS-LRCX,HRS,LRCX,59.20897185871781,0.27683635012786229,5.5199999999999996,Telecommunications Equipment,Semiconductor Equipment,Information Technology,Information Technology
AIZ-PSX,AIZ,PSX,59.204754253667616,0.19169024451991135,6.1600000000000001,Multi-line Insurance,Oil & Gas Refining & Marketing & Transportation,Financials,Energy
ALLE-BRCM,ALLE,BRCM,59.20277952418118,0.17806035014214291,5.8399999999999999,Building Products,Semiconductors,Industrials,Information Technology
EMR-ROP,EMR,ROP,59.19781070845239,0.25855213183303699,6.2400000000000002,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
ARG-MPC,ARG,MPC,59.19743468379746,0.21108780438806299,5.8799999999999999,Industrial Gases,Oil & Gas Refining & Marketing & Transportation,Materials,Energy
MCHP-SJM,MCHP,SJM,59.19473357666821,0.17796054132412162,6.0800000000000001,Semiconductors,Packaged Foods & Meats,Information Technology,Consumer Staples
PEP-TEG,PEP,TEG,59.19103329773624,0.24717493473462343,6.0800000000000001,Soft Drinks,Gas Utilities,Consumer Staples,Utilities
PPG-R,PPG,R,59.179568939266815,0.2812434423050878,6.5199999999999996,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
CSC-TSCO,CSC,TSCO,59.17097371518503,0.17867408582915745,5.8799999999999999,IT Consulting & Services,Specialty Retail,Information Technology,Consumer Discretionary
RAI-SIAL,RAI,SIAL,59.17084553004442,0.34649607366185042,6.04,Tobacco,Diversified Chemicals,Consumer Staples,Materials
AIZ-APD,AIZ,APD,59.16713162811401,0.20244510798841334,6.04,Multi-line Insurance,Industrial Gases,Financials,Materials
OMC-VMC,OMC,VMC,59.16480123426092,0.30853647546057972,6.1200000000000001,Advertising,Construction Materials,Consumer Discretionary,Materials
CLX-TEG,CLX,TEG,59.146204470890325,0.35186058807729154,6.2000000000000002,Household Products,Gas Utilities,Consumer Staples,Utilities
FAST-HAR,FAST,HAR,59.146159771530336,0.22839546925631515,5.9199999999999999,Building Products,Consumer Electronics,Industrials,Consumer Discretionary
AIG-CMG,AIG,CMG,59.14457425313895,0.14500850909170679,6.3200000000000003,Property & Casualty Insurance,Restaurants,Financials,Consumer Discretionary
NTRS-ORLY,NTRS,ORLY,59.142213244681784,0.17315222232889574,6.2800000000000002,Diversified Financial Services,Specialty Stores,Financials,Consumer Discretionary
ATI-DNB,ATI,DNB,59.13965647767832,0.21607786778387594,5.8399999999999999,Diversified Metals & Mining,Data Processing Services,Materials,Industrials
AIZ-DD,AIZ,DD,59.12786085605873,0.20092388963088201,5.6399999999999997,Multi-line Insurance,Diversified Chemicals,Financials,Materials
TE-VTR,TE,VTR,59.127426880530074,0.23684688652064118,5.9199999999999999,Multi-Utilities & Unregulated Power,Diversified Financial Services,Utilities,Financials
ALLE-CMI,ALLE,CMI,59.123572041008345,0.19720683025467509,6.0,Building Products,Industrial Machinery,Industrials,Industrials
MA-VRTX,MA,VRTX,59.1180917397233,0.16003398161202056,5.7599999999999998,Internet Software & Services,Biotechnology,Information Technology,Health Care
DD-XYL,DD,XYL,59.112354838019755,0.18135050339322129,5.9199999999999999,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
ROK-SHW,ROK,SHW,59.099205855338965,0.18928601807617451,7.0,Industrial Conglomerates,Specialty Chemicals,Industrials,Materials
MMC-SHW,MMC,SHW,59.089511368984454,0.25359600160092921,6.4400000000000004,Insurance Brokers,Specialty Chemicals,Financials,Materials
NKE-NTRS,NKE,NTRS,59.08461027671578,0.23734736182900193,5.5999999999999996,"Apparel, Accessories & Luxury Goods",Diversified Financial Services,Consumer Discretionary,Financials
ETN-GWW,ETN,GWW,59.08009885474822,0.17087315183572588,6.7199999999999998,Industrial Conglomerates,Industrial Materials,Industrials,Industrials
CMI-JEC,CMI,JEC,59.079344224817206,0.30914508250539041,6.2000000000000002,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
R-ROP,R,ROP,59.065916095518126,0.22731612091359088,6.4800000000000004,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
LRCX-R,LRCX,R,59.064941024898516,0.19660635032783616,5.7999999999999998,Semiconductor Equipment,Industrial Conglomerates,Information Technology,Industrials
CINF-SHW,CINF,SHW,59.05555858549014,0.23643312814255657,7.04,Property & Casualty Insurance,Specialty Chemicals,Financials,Materials
AON-SHW,AON,SHW,59.054997172504486,0.22966652094241502,6.2800000000000002,Insurance Brokers,Specialty Chemicals,Financials,Materials
CTAS-TEG,CTAS,TEG,59.05313326486082,0.22667021687294878,6.2400000000000002,Diversified Commercial Services,Gas Utilities,Industrials,Utilities
JNJ-ROP,JNJ,ROP,59.05150288279457,0.2237022689814081,6.0800000000000001,Health Care Equipment & Services,Industrial Conglomerates,Health Care,Industrials
AIZ-TIF,AIZ,TIF,59.051381507565125,0.18576072899423329,5.4400000000000004,Multi-line Insurance,"Apparel, Accessories & Luxury Goods",Financials,Consumer Discretionary
NTAP-XRAY,NTAP,XRAY,59.049663846802154,0.17729353806370918,5.7999999999999998,Internet Software & Services,Health Care Supplies,Information Technology,Health Care
HAS-R,HAS,R,59.04749192270016,0.16758244896988139,6.0,Leisure Products,Industrial Conglomerates,Consumer Discretionary,Industrials
UTX-VAR,UTX,VAR,59.04672836284975,0.22509826585910858,5.7199999999999998,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
CTAS-WAT,CTAS,WAT,59.04413811269262,0.26731096553424238,6.4400000000000004,Diversified Commercial Services,Health Care Distributors & Services,Industrials,Health Care
EFX-HAS,EFX,HAS,59.03630616245783,0.24000521894374782,6.4000000000000004,Diversified Financial Services,Leisure Products,Financials,Consumer Discretionary
PSA-WAT,PSA,WAT,59.033840070387015,0.28230025576772044,6.6399999999999997,REITs,Health Care Distributors & Services,Financials,Health Care
LEG-TMK,LEG,TMK,59.03344714376804,0.29342059843781521,6.0,Industrial Conglomerates,Life & Health Insurance,Industrials,Financials
AVY-CTAS,AVY,CTAS,59.02447017916462,0.19476179568977992,7.5199999999999996,Paper Packaging,Diversified Commercial Services,Materials,Industrials
ADP-PLL,ADP,PLL,59.01314889221744,0.26955140013121504,7.0,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
BF.B-RSG,BF.B,RSG,59.01238480332781,0.21198791626614258,6.7199999999999998,Distillers & Vintners,Industrial Conglomerates,Consumer Staples,Industrials
FLS-HAS,FLS,HAS,59.01206186534701,0.21900510245005392,5.7599999999999998,Industrial Machinery,Leisure Products,Industrials,Consumer Discretionary
ROP-TROW,ROP,TROW,59.01109891983833,0.28196837629550914,6.0,Industrial Conglomerates,Diversified Financial Services,Industrials,Financials
GWW-WFC,GWW,WFC,59.00982836793738,0.24001060267221153,6.2400000000000002,Industrial Materials,Banks,Industrials,Financials
EXPE-SNI,EXPE,SNI,59.009266568201326,0.19826082557662772,6.3200000000000003,"Hotels, Resorts & Cruise Lines",Broadcasting & Cable TV,Consumer Discretionary,Consumer Discretionary
EFX-HOG,EFX,HOG,59.00736666847583,0.18846525990543941,6.6799999999999997,Diversified Financial Services,Motorcycle Manufacturers,Financials,Consumer Discretionary
JWN-TMK,JWN,TMK,59.005666985784515,0.28553536164807658,7.1200000000000001,Department Stores,Life & Health Insurance,Consumer Discretionary,Financials
